Sep 12 13:14:39 <host> systemd[1]: Started freetoken-bench2.service - FreeToken — nvidia/Qwen3.8-Flash-Next-NVFP4 (128k max-decode).
Sep 12 13:14:41 <host> bash[217641]: [2026-09-12|13:14:41] INFO     Parsed arguments:
Sep 12 13:29:45 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:29:50 <host> bash[217704]: [2026-09-12|13:29:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1172.76
Sep 12 13:29:53 <host> bash[217704]: [2026-09-12|13:29:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3389.47
Sep 12 13:29:55 <host> bash[217704]: [2026-09-12|13:29:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3378.67
Sep 12 13:29:58 <host> bash[217704]: [2026-09-12|13:29:58|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3348.44
Sep 12 13:30:00 <host> bash[217704]: [2026-09-12|13:30:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3336.05
Sep 12 13:30:03 <host> bash[217704]: [2026-09-12|13:30:03|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3323.58
Sep 12 13:30:05 <host> bash[217704]: [2026-09-12|13:30:05|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3296.72
Sep 12 13:30:08 <host> bash[217704]: [2026-09-12|13:30:08|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3305.20
Sep 12 13:30:10 <host> bash[217704]: [2026-09-12|13:30:10|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3287.88
Sep 12 13:30:13 <host> bash[217704]: [2026-09-12|13:30:13|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3273.94
Sep 12 13:30:15 <host> bash[217704]: [2026-09-12|13:30:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3257.93
Sep 12 13:30:18 <host> bash[217704]: [2026-09-12|13:30:18|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3239.05
Sep 12 13:30:20 <host> bash[217704]: [2026-09-12|13:30:20|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3223.89
Sep 12 13:30:23 <host> bash[217704]: [2026-09-12|13:30:23|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3224.67
Sep 12 13:30:25 <host> bash[217704]: [2026-09-12|13:30:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3275.39
Sep 12 13:30:25 <host> bash[217704]: [2026-09-12|13:30:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7972, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 69086.80
Sep 12 13:30:26 <host> bash[217704]: [2026-09-12|13:30:26|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130880, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.99, #queue-req: 0
Sep 12 13:30:26 <host> bash[217704]: [2026-09-12|13:30:26|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.44, #queue-req: 0
Sep 12 13:30:27 <host> bash[217704]: [2026-09-12|13:30:27|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.42, #queue-req: 0
Sep 12 13:30:27 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:30:27 <host> bash[217704]: [2026-09-12|13:30:27|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:30:32 <host> bash[217704]: [2026-09-12|13:30:32|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1170.34
Sep 12 13:30:35 <host> bash[217704]: [2026-09-12|13:30:35|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3374.09
Sep 12 13:30:37 <host> bash[217704]: [2026-09-12|13:30:37|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3363.37
Sep 12 13:30:40 <host> bash[217704]: [2026-09-12|13:30:40|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3342.96
Sep 12 13:30:42 <host> bash[217704]: [2026-09-12|13:30:42|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3322.53
Sep 12 13:30:45 <host> bash[217704]: [2026-09-12|13:30:45|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3311.22
Sep 12 13:30:47 <host> bash[217704]: [2026-09-12|13:30:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3304.56
Sep 12 13:30:50 <host> bash[217704]: [2026-09-12|13:30:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3286.04
Sep 12 13:30:52 <host> bash[217704]: [2026-09-12|13:30:52|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3271.19
Sep 12 13:30:55 <host> bash[217704]: [2026-09-12|13:30:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3260.35
Sep 12 13:30:57 <host> bash[217704]: [2026-09-12|13:30:57|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3251.78
Sep 12 13:31:00 <host> bash[217704]: [2026-09-12|13:31:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3251.56
Sep 12 13:31:02 <host> bash[217704]: [2026-09-12|13:31:02|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3224.30
Sep 12 13:31:05 <host> bash[217704]: [2026-09-12|13:31:05|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3219.91
Sep 12 13:31:07 <host> bash[217704]: [2026-09-12|13:31:07|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3281.74
Sep 12 13:31:07 <host> bash[217704]: [2026-09-12|13:31:07|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7973, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 74929.97
Sep 12 13:31:07 <host> bash[217704]: [2026-09-12|13:31:07|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130880, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.99, #queue-req: 0
Sep 12 13:31:08 <host> bash[217704]: [2026-09-12|13:31:08|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.33, #queue-req: 0
Sep 12 13:31:09 <host> bash[217704]: [2026-09-12|13:31:09|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 57.06, #queue-req: 0
Sep 12 13:31:10 <host> bash[217704]: [2026-09-12|13:31:10|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 58.11, #queue-req: 0
Sep 12 13:31:10 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:31:10 <host> bash[217704]: [2026-09-12|13:31:10|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:31:15 <host> bash[217704]: [2026-09-12|13:31:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1141.60
Sep 12 13:31:17 <host> bash[217704]: [2026-09-12|13:31:17|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3385.60
Sep 12 13:31:19 <host> bash[217704]: [2026-09-12|13:31:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3419.28
Sep 12 13:31:22 <host> bash[217704]: [2026-09-12|13:31:22|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3385.16
Sep 12 13:31:24 <host> bash[217704]: [2026-09-12|13:31:24|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3339.13
Sep 12 13:31:27 <host> bash[217704]: [2026-09-12|13:31:27|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3319.06
Sep 12 13:31:29 <host> bash[217704]: [2026-09-12|13:31:29|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3319.45
Sep 12 13:31:32 <host> bash[217704]: [2026-09-12|13:31:32|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3299.66
Sep 12 13:31:34 <host> bash[217704]: [2026-09-12|13:31:34|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3288.98
Sep 12 13:31:37 <host> bash[217704]: [2026-09-12|13:31:37|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3272.52
Sep 12 13:31:39 <host> bash[217704]: [2026-09-12|13:31:39|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3260.98
Sep 12 13:31:42 <host> bash[217704]: [2026-09-12|13:31:42|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3241.97
Sep 12 13:31:44 <host> bash[217704]: [2026-09-12|13:31:44|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3222.62
Sep 12 13:31:47 <host> bash[217704]: [2026-09-12|13:31:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3215.06
Sep 12 13:31:49 <host> bash[217704]: [2026-09-12|13:31:49|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3273.66
Sep 12 13:31:49 <host> bash[217704]: [2026-09-12|13:31:49|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7972, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 74894.24
Sep 12 13:31:50 <host> bash[217704]: [2026-09-12|13:31:50|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.99, #queue-req: 0
Sep 12 13:31:51 <host> bash[217704]: [2026-09-12|13:31:51|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 66.20, #queue-req: 0
Sep 12 13:31:51 <host> bash[217704]: [2026-09-12|13:31:51|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.38, #queue-req: 0
Sep 12 13:31:51 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:31:51 <host> bash[217704]: [2026-09-12|13:31:51|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:31:56 <host> bash[217704]: [2026-09-12|13:31:56|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1174.50
Sep 12 13:31:59 <host> bash[217704]: [2026-09-12|13:31:59|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3383.34
Sep 12 13:32:01 <host> bash[217704]: [2026-09-12|13:32:01|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3364.33
Sep 12 13:32:04 <host> bash[217704]: [2026-09-12|13:32:04|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3355.38
Sep 12 13:32:06 <host> bash[217704]: [2026-09-12|13:32:06|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3341.29
Sep 12 13:32:09 <host> bash[217704]: [2026-09-12|13:32:09|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3317.17
Sep 12 13:32:11 <host> bash[217704]: [2026-09-12|13:32:11|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3312.34
Sep 12 13:32:14 <host> bash[217704]: [2026-09-12|13:32:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3305.45
Sep 12 13:32:16 <host> bash[217704]: [2026-09-12|13:32:16|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3295.11
Sep 12 13:32:19 <host> bash[217704]: [2026-09-12|13:32:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3299.12
Sep 12 13:32:21 <host> bash[217704]: [2026-09-12|13:32:21|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3298.77
Sep 12 13:32:24 <host> bash[217704]: [2026-09-12|13:32:24|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3249.72
Sep 12 13:32:26 <host> bash[217704]: [2026-09-12|13:32:26|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3238.77
Sep 12 13:32:29 <host> bash[217704]: [2026-09-12|13:32:29|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3236.34
Sep 12 13:32:31 <host> bash[217704]: [2026-09-12|13:32:31|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3296.36
Sep 12 13:32:31 <host> bash[217704]: [2026-09-12|13:32:31|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7972, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 75011.30
Sep 12 13:32:32 <host> bash[217704]: [2026-09-12|13:32:32|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.99, #queue-req: 0
Sep 12 13:32:32 <host> bash[217704]: [2026-09-12|13:32:32|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 59.38, #queue-req: 0
Sep 12 13:32:33 <host> bash[217704]: [2026-09-12|13:32:33|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 57.11, #queue-req: 0
Sep 12 13:32:33 <host> bash[217704]: [2026-09-12|13:32:33|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:32:33 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:32:38 <host> bash[217704]: [2026-09-12|13:32:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1151.72
Sep 12 13:32:41 <host> bash[217704]: [2026-09-12|13:32:41|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3380.58
Sep 12 13:32:43 <host> bash[217704]: [2026-09-12|13:32:43|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3368.18
Sep 12 13:32:46 <host> bash[217704]: [2026-09-12|13:32:46|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3358.95
Sep 12 13:32:48 <host> bash[217704]: [2026-09-12|13:32:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3327.58
Sep 12 13:32:51 <host> bash[217704]: [2026-09-12|13:32:51|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3306.95
Sep 12 13:32:53 <host> bash[217704]: [2026-09-12|13:32:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3309.19
Sep 12 13:32:55 <host> bash[217704]: [2026-09-12|13:32:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3286.98
Sep 12 13:32:58 <host> bash[217704]: [2026-09-12|13:32:58|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3281.17
Sep 12 13:33:00 <host> bash[217704]: [2026-09-12|13:33:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3284.93
Sep 12 13:33:03 <host> bash[217704]: [2026-09-12|13:33:03|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3257.24
Sep 12 13:33:05 <host> bash[217704]: [2026-09-12|13:33:05|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3256.02
Sep 12 13:33:08 <host> bash[217704]: [2026-09-12|13:33:08|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3226.93
Sep 12 13:33:11 <host> bash[217704]: [2026-09-12|13:33:11|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3218.95
Sep 12 13:33:13 <host> bash[217704]: [2026-09-12|13:33:13|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3272.63
