Sep 12 12:32:59 <host> bash[189239]: ServerArgs(model_path='/home/user/models/qwen/Qwen3.8-Flash-Next-NVFP4', tp_info=DistributedInfo(rank=0, size=1), dtype=torch.bfloat16, max_running_req=1, attention_backend='qsa_sparse', moe_strategy='offload', quant_backend='moe.nvfp4=triton', ple_backend='disk', expert_load='auto', moe_cache_size=0, moe_cache_rate=None, moe_cache_auto=True, kv_reserve_tokens=131072, moe_cache_policy='lru', moe_prefill_overlap=True, moe_prefill_hit_d2d=False, moe_collect_stats=False, moe_cpu_threads=0, moe_cpu_layers=None, moe_hybrid_max_fetch=-1, cuda_graph_bs=None, cuda_graph_max_bs=1, page_size=1, memory_ratio=0.92, linear_state_cache_ratio=2.0, swa_full_tokens_ratio=0.2, swa_num_pages_override=None, distributed_timeout=60.0, use_dummy_weight=False, use_pynccl=True, max_seq_len_override=131072, num_page_override=None, num_token_override=131072, max_extend_tokens=8192, cache_type='radix', offline_mode=False, decode_log_interval=40, special_token_ckpt=False, _unique_suffix='.pid=189239', server_host='0.0.0.0', server_port=8000, num_tokenizer=0, silent_output=False, shell_mode=False, served_model_name='Qwen3.8-Flash-Next-NVFP4', tool_call_parser='qwen3_coder', reasoning_parser='qwen3', sampling_defaults='model', max_output_tokens=None, enable_cache_report=False, cors_origins='tauri://localhost,http://tauri.localhost,http://localhost:1420', gpu=('0',), gpu_assigned=None)
Sep 12 12:32:59 <host> bash[189239]: [2026-09-12|12:32:59|initializer] INFO     --gpu 0 -> GPU-<redacted>
Sep 12 12:46:02 <host> bash[189302]: [2026-09-12|12:46:02|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1209.26
Sep 12 12:46:04 <host> bash[189302]: [2026-09-12|12:46:04|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5024.31
Sep 12 12:46:04 <host> bash[189302]: [2026-09-12|12:46:04|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 65284.77
Sep 12 12:46:04 <host> bash[189302]: [2026-09-12|12:46:04|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.63, #queue-req: 0
Sep 12 12:46:05 <host> bash[189302]: [2026-09-12|12:46:05|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 83.57, #queue-req: 0
Sep 12 12:46:05 <host> bash[189302]: [2026-09-12|12:46:05|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 80.19, #queue-req: 0
Sep 12 12:46:06 <host> bash[189302]: [2026-09-12|12:46:06|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:46:06 <host> bash[189239]: INFO:     127.0.0.1:35534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:46:11 <host> bash[189302]: [2026-09-12|12:46:11|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1230.52
Sep 12 12:46:12 <host> bash[189302]: [2026-09-12|12:46:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5018.65
Sep 12 12:46:12 <host> bash[189302]: [2026-09-12|12:46:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 65076.96
Sep 12 12:46:13 <host> bash[189302]: [2026-09-12|12:46:13|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.49, #queue-req: 0
Sep 12 12:46:13 <host> bash[189302]: [2026-09-12|12:46:13|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 66.29, #queue-req: 0
Sep 12 12:46:14 <host> bash[189302]: [2026-09-12|12:46:14|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 63.09, #queue-req: 0
Sep 12 12:46:14 <host> bash[189239]: INFO:     127.0.0.1:35534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:46:14 <host> bash[189302]: [2026-09-12|12:46:14|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:46:19 <host> bash[189302]: [2026-09-12|12:46:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1191.82
Sep 12 12:46:21 <host> bash[189302]: [2026-09-12|12:46:21|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5040.15
Sep 12 12:46:21 <host> bash[189302]: [2026-09-12|12:46:21|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 77966.07
Sep 12 12:46:21 <host> bash[189302]: [2026-09-12|12:46:21|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.57, #queue-req: 0
Sep 12 12:46:22 <host> bash[189302]: [2026-09-12|12:46:22|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 59.95, #queue-req: 0
Sep 12 12:46:22 <host> bash[189302]: [2026-09-12|12:46:22|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 71.53, #queue-req: 0
Sep 12 12:46:23 <host> bash[189239]: INFO:     127.0.0.1:35534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:46:23 <host> bash[189302]: [2026-09-12|12:46:23|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:46:28 <host> bash[189302]: [2026-09-12|12:46:28|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1191.13
Sep 12 12:46:29 <host> bash[189302]: [2026-09-12|12:46:29|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5035.58
Sep 12 12:46:29 <host> bash[189302]: [2026-09-12|12:46:29|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 65429.88
Sep 12 12:46:29 <host> bash[189302]: [2026-09-12|12:46:29|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.54, #queue-req: 0
Sep 12 12:46:30 <host> bash[189302]: [2026-09-12|12:46:30|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 65.13, #queue-req: 0
Sep 12 12:46:31 <host> bash[189302]: [2026-09-12|12:46:31|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 68.71, #queue-req: 0
Sep 12 12:46:31 <host> bash[189302]: [2026-09-12|12:46:31|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20224, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.72, #queue-req: 0
Sep 12 12:46:31 <host> bash[189239]: INFO:     127.0.0.1:35534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:46:31 <host> bash[189302]: [2026-09-12|12:46:31|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:46:36 <host> bash[189302]: [2026-09-12|12:46:36|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1197.98
Sep 12 12:46:38 <host> bash[189302]: [2026-09-12|12:46:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5019.35
Sep 12 12:46:38 <host> bash[189302]: [2026-09-12|12:46:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 78143.23
Sep 12 12:46:38 <host> bash[189302]: [2026-09-12|12:46:38|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.54, #queue-req: 0
Sep 12 12:46:39 <host> bash[189302]: [2026-09-12|12:46:39|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 70.83, #queue-req: 0
Sep 12 12:46:40 <host> bash[189302]: [2026-09-12|12:46:40|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20224, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 73.41, #queue-req: 0
Sep 12 12:46:40 <host> bash[189239]: INFO:     127.0.0.1:35534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:46:40 <host> bash[189302]: [2026-09-12|12:46:40|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:46:45 <host> bash[189302]: [2026-09-12|12:46:45|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1214.52
Sep 12 12:46:46 <host> bash[189302]: [2026-09-12|12:46:46|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.15, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 5033.06
Sep 12 12:46:46 <host> bash[189302]: [2026-09-12|12:46:46|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 3668, #cached-token: 0, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 78288.38
Sep 12 12:46:47 <host> bash[189302]: [2026-09-12|12:46:47|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20096, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 5.52, #queue-req: 0
Sep 12 12:46:47 <host> bash[189302]: [2026-09-12|12:46:47|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.37, #queue-req: 0
Sep 12 12:46:48 <host> bash[189302]: [2026-09-12|12:46:48|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 20160, token usage: 0.15, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.60, #queue-req: 0
Sep 12 12:46:48 <host> bash[189302]: [2026-09-12|12:46:48|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:47:08 <host> bash[189239]: INFO:     127.0.0.1:34954 - "HEAD /metrics HTTP/1.1" 404 Not Found
Sep 12 12:47:08 <host> bash[189239]: INFO:     127.0.0.1:34954 - "GET /metrics HTTP/1.1" 404 Not Found
Sep 12 12:47:10 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:47:15 <host> bash[189302]: [2026-09-12|12:47:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 284.37
Sep 12 12:47:18 <host> bash[189302]: [2026-09-12|12:47:18|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3349.94
Sep 12 12:47:20 <host> bash[189302]: [2026-09-12|12:47:20|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3292.47
Sep 12 12:47:22 <host> bash[189302]: [2026-09-12|12:47:22|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3324.14
Sep 12 12:47:25 <host> bash[189302]: [2026-09-12|12:47:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3326.02
Sep 12 12:47:27 <host> bash[189302]: [2026-09-12|12:47:27|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3296.97
Sep 12 12:47:30 <host> bash[189302]: [2026-09-12|12:47:30|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3436.58
Sep 12 12:47:30 <host> bash[189302]: [2026-09-12|12:47:30|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72792.76
Sep 12 12:47:30 <host> bash[189302]: [2026-09-12|12:47:30|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.95, #queue-req: 0
Sep 12 12:47:31 <host> bash[189302]: [2026-09-12|12:47:31|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 65.07, #queue-req: 0
Sep 12 12:47:32 <host> bash[189302]: [2026-09-12|12:47:32|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.81, #queue-req: 0
Sep 12 12:47:32 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:47:32 <host> bash[189302]: [2026-09-12|12:47:32|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:47:37 <host> bash[189302]: [2026-09-12|12:47:37|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1183.95
Sep 12 12:47:39 <host> bash[189302]: [2026-09-12|12:47:39|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3363.50
Sep 12 12:47:42 <host> bash[189302]: [2026-09-12|12:47:42|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3359.56
Sep 12 12:47:44 <host> bash[189302]: [2026-09-12|12:47:44|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3334.42
Sep 12 12:47:47 <host> bash[189302]: [2026-09-12|12:47:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3335.63
Sep 12 12:47:49 <host> bash[189302]: [2026-09-12|12:47:49|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3278.58
Sep 12 12:47:52 <host> bash[189302]: [2026-09-12|12:47:52|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3412.50
Sep 12 12:47:52 <host> bash[189302]: [2026-09-12|12:47:52|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73718.78
Sep 12 12:47:52 <host> bash[189302]: [2026-09-12|12:47:52|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.96, #queue-req: 0
Sep 12 12:47:53 <host> bash[189302]: [2026-09-12|12:47:53|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.79, #queue-req: 0
Sep 12 12:47:53 <host> bash[189302]: [2026-09-12|12:47:53|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 76.13, #queue-req: 0
Sep 12 12:47:54 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:47:54 <host> bash[189302]: [2026-09-12|12:47:54|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:47:59 <host> bash[189302]: [2026-09-12|12:47:59|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1151.44
Sep 12 12:48:01 <host> bash[189302]: [2026-09-12|12:48:01|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3336.60
Sep 12 12:48:04 <host> bash[189302]: [2026-09-12|12:48:04|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3325.90
Sep 12 12:48:06 <host> bash[189302]: [2026-09-12|12:48:06|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3283.31
Sep 12 12:48:09 <host> bash[189302]: [2026-09-12|12:48:09|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3290.30
Sep 12 12:48:11 <host> bash[189302]: [2026-09-12|12:48:11|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3272.65
Sep 12 12:48:14 <host> bash[189302]: [2026-09-12|12:48:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3436.30
Sep 12 12:48:14 <host> bash[189302]: [2026-09-12|12:48:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72757.19
Sep 12 12:48:14 <host> bash[189302]: [2026-09-12|12:48:14|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.93, #queue-req: 0
Sep 12 12:48:14 <host> bash[189302]: [2026-09-12|12:48:14|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 66.20, #queue-req: 0
Sep 12 12:48:15 <host> bash[189302]: [2026-09-12|12:48:15|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 66.76, #queue-req: 0
Sep 12 12:48:16 <host> bash[189302]: [2026-09-12|12:48:16|core|rank=0] INFO     Decode batch, #running-req: 0, #token: 0, token usage: 0.00, #mamba-slot: 0/8, mamba usage: 0.00, gen throughput (token/s): 64.19, #queue-req: 0
Sep 12 12:48:16 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:48:16 <host> bash[189302]: [2026-09-12|12:48:16|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:48:21 <host> bash[189302]: [2026-09-12|12:48:21|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1178.77
Sep 12 12:48:23 <host> bash[189302]: [2026-09-12|12:48:23|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3346.18
Sep 12 12:48:25 <host> bash[189302]: [2026-09-12|12:48:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3337.05
Sep 12 12:48:28 <host> bash[189302]: [2026-09-12|12:48:28|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3320.34
Sep 12 12:48:30 <host> bash[189302]: [2026-09-12|12:48:30|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3293.59
Sep 12 12:48:33 <host> bash[189302]: [2026-09-12|12:48:33|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3269.99
Sep 12 12:48:35 <host> bash[189302]: [2026-09-12|12:48:35|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3424.01
Sep 12 12:48:35 <host> bash[189302]: [2026-09-12|12:48:35|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72966.80
Sep 12 12:48:36 <host> bash[189302]: [2026-09-12|12:48:36|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.95, #queue-req: 0
Sep 12 12:48:37 <host> bash[189302]: [2026-09-12|12:48:37|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 62.27, #queue-req: 0
Sep 12 12:48:37 <host> bash[189302]: [2026-09-12|12:48:37|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 69.16, #queue-req: 0
Sep 12 12:48:37 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:48:37 <host> bash[189302]: [2026-09-12|12:48:37|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:48:42 <host> bash[189302]: [2026-09-12|12:48:42|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1164.98
Sep 12 12:48:45 <host> bash[189302]: [2026-09-12|12:48:45|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3316.91
Sep 12 12:48:47 <host> bash[189302]: [2026-09-12|12:48:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3312.29
